zip,city,state,system_name,pwsid,population,water_source,total_violations,health_violations,unresolved_violations,lead_level_mg_l,copper_level_mg_l,radon_zone,home_safety_score,home_safety_grade,latitude,longitude,contaminant_count,health_contaminant_names,ccr_contaminant_count,ccr_violation_count,enforcement_action_count,enforcement_health_violations,has_active_issues,boil_water_advisories
04655,Machiasport,ME,DOWNEAST CORRECTIONAL FACILITY,ME0098560,63,GW,5,0,4,0.01,,2,59,C,44.682,-67.4073,0,,,,9,0,true,0
04658,Milbridge,ME,MILBRIDGE WATER DISTRICT,ME0090980,405,GW,6,0,6,0.0011,1.37,2,71,B,44.5366,-67.8844,0,,,,7,0,true,0
04660,Mount Desert,ME,MOUNT DESERT WATER DIST NORTH,ME0091140,1623,SW,35,0,7,0.00403,,1,48,D,44.3347,-68.3087,0,,,,10,0,true,0
04662,Northeast Harbor,ME,MOUNT DESERT WATER DIST NORTH,ME0091140,1623,SW,35,0,7,0.00403,,1,56,C,44.2941,-68.2849,0,,,,10,0,true,0
04664,Sullivan,ME,LONG POND WATER DISTRICT,ME0090890,308,SW,40,35,35,0.0018,,1,33,F,44.5458,-68.1279,1,Haloacetic Acids (HAA5),,,10,11,true,0
04666,Pembroke,ME,COUNTRY VIEW APARTMENTS,ME0092287,40,GW,4,0,1,0.0133,,2,53,D,44.9654,-67.2002,0,,,,6,0,true,0
04668,Princeton,ME,INDIAN TOWNSHIP TRIBAL WATER SYSTEM,ME0090719,535,GW,38,6,3,0.0011,,2,76,B,45.2131,-67.6008,1,Consumer Confidence Report Rule,,,10,2,true,0
04676,Sedgwick,ME,BENJAMIN RIVER APTS,ME0090145,45,GW,3,0,0,0.0044,,1,65,C,44.3355,-68.6377,0,,,,4,0,true,0
04677,Sorrento,ME,LONG POND WATER DISTRICT,ME0090890,308,SW,40,35,35,0.0018,,1,33,F,44.4907,-68.1787,1,Haloacetic Acids (HAA5),,,10,11,true,0
04679,Southwest Harbor,ME,SOUTHWEST HARBOR WATER & SEWER DISTRICT,ME0091490,2480,SW,13,0,7,0.00248,,1,56,C,44.2823,-68.3265,0,,,,10,0,true,0
04681,Stonington,ME,STONINGTON WATER COMPANY,ME0091510,683,GW,33,11,12,0.0022,,1,47,D,44.1752,-68.6746,3,"Stage 1 DBP Rule;Haloacetic Acids (HAA5);Gross Alpha",,,10,5,true,0
04684,Surry,ME,ELLSWORTH WATER DEPARTMENT,ME0090520,3910,SW,11,5,5,0.004,,1,56,C,44.4883,-68.5063,1,Haloacetic Acids (HAA5),,,10,5,true,0
04693,Winter Harbor,ME,WINTER HARBOR WATER DISTRICT,ME0091630,700,GW,5,0,3,0.0024,,1,59,C,44.39,-68.0843,0,,,,10,0,true,0
04694,Baileyville,ME,BAILEYVILLE UTILITIES DISTRICT,ME0090100,1688,GW,0,0,0,0.0025,,2,83,B,45.1035,-67.4722,0,,,,0,0,false,0
04730,Houlton,ME,HOULTON WATER COMPANY,ME0090700,4735,GW,3,0,0,0.0034,,1,69,C,46.1189,-67.863,0,,,,10,0,true,0
04732,Ashland,ME,ASHLAND WATER & SEWER DISTRICT,ME0090060,713,GW,0,0,0,0.0023,,1,70,B,46.6184,-68.3876,0,,,,4,0,true,0
04736,Caribou,ME,CARIBOU UTILITIES DISTRICT,ME0090320,3943,GW,2,0,0,0.00089,,1,69,C,46.8706,-68.0204,0,,,,7,0,true,0
04739,Eagle Lake,ME,EAGLE LAKE WATER & SEWER DISTRICT,ME0090480,585,GW,1,0,0,0.004,,1,65,C,47.01,-68.691,0,,,,2,0,true,0
04740,Easton,ME,PINE GROVE TERRACE,ME0094534,123,GW,6,1,1,0.0074,,1,63,C,46.6357,-67.9018,1,Stage 1 DBP Rule,,,10,1,true,0
04742,Fort Fairfield,ME,FORT FAIRFIELD UTILITIES DISTRICT,ME0090550,2025,SW,2,1,1,0.0018,1.6,1,59,C,46.7623,-67.8402,1,Chlorine residual,,,4,1,true,0
04743,Fort Kent,ME,FORT KENT W & W DEPARTMENT,ME0090560,1578,GW,20,0,4,0.0019,,1,46,D,47.2587,-68.5895,0,,,,10,0,true,0
04745,Frenchville,ME,ST JOSEPHS MEMORY CARE,ME0095090,143,GW,15,0,4,0.0008,,1,53,D,47.2826,-68.3917,0,,,,10,0,true,0
04746,Grand Isle,ME,GRAND ISLE WATER SYSTEM,ME0092285,278,GW,3,0,0,0.0021,,1,69,C,47.3044,-68.1542,0,,,,9,0,true,0
04747,Island Falls,ME,ISLAND FALLS WATER DEPT,ME0090720,475,GW,4,1,0,0.0019,,1,69,C,46.0169,-68.2667,1,Stage 1 DBP Rule,,,10,1,true,0
04750,Limestone,ME,LIMESTONE WATER & SEWER DISTRICT,ME0090840,875,GW,18,7,7,0.0026,,1,39,F,46.9248,-67.8451,2,"Fecal Coliform;Haloacetic Acids (HAA5)",,,10,2,true,0
04751,Limestone,ME,LIMESTONE WATER & SEWER DISTRICT,ME0090840,875,GW,18,7,7,0.0026,,1,39,F,46.8929,-67.9643,2,"Fecal Coliform;Haloacetic Acids (HAA5)",,,10,2,true,0
04756,Madawaska,ME,MADAWASKA WATER DISTRICT,ME0090920,2738,GW,0,0,0,,,1,62,C,47.3294,-68.3328,0,,,,0,0,false,0
04757,Mapleton,ME,MAPLE TREE ESTATES,ME0092160,62,GW,2,0,0,0.0026,,1,65,C,46.6746,-68.1536,0,,,,4,0,true,0
04758,Mars Hill,ME,MARS HILL AND BLAINE WATER COMPANY,ME0090940,1500,GW,155,44,37,0.006,,1,43,D,46.5223,-67.863,2,"Total Trihalomethanes (TTHM);Haloacetic Acids (HAA5)",,,10,11,true,0
04760,Monticello,ME,MONTICELLO HOUSING CORPORATION,ME0091032,33,GW,0,0,0,0.0026,,1,66,C,46.3007,-67.8414,0,,,,0,0,false,0
04762,New Sweden,ME,HERITAGE VIEW APTS,ME0091890,60,GW,1,0,0,0.00036,,1,66,C,46.9559,-68.1154,0,,,,4,0,true,0
04763,Oakfield,ME,PINE GROVE TERRACE,ME0094534,123,GW,1,0,0,0.0074,,1,64,C,46.1088,-68.1298,0,,,,5,0,true,0
04765,Patten,ME,PATTEN WATER DEPT,ME0091240,338,GW,0,0,0,0.002,,1,66,C,46.0132,-68.4647,0,,,,6,0,true,0
04769,Presque Isle,ME,PRESQUE ISLE UTILITIES DISTRICT,ME0091310,6128,SW,27,5,4,0.0027,,1,54,D,46.6842,-68.0118,1,Selenium,,,10,2,true,0
04785,Van Buren,ME,VAN BUREN WATER DISTRICT,ME0091540,2190,GW,1,0,0,0.0021,,1,70,B,47.1589,-67.9459,0,,,,9,0,true,0
04786,Washburn,ME,WASHBURN WATER & SEWER DISTRICT,ME0091570,688,GW,68,0,44,0.0015,,1,56,C,46.7883,-68.1338,0,,,,10,0,true,0
04843,Camden,ME,MOUNTAINSIDE MOBILE HOME PARK,ME0002346,130,GW,14,11,5,0.002,,2,53,D,44.2137,-69.0767,2,"Barium;Consumer Confidence Report Rule",,,10,6,true,0
04849,Lincolnville,ME,DUCKTRAP HARBOR CONDOMINIUMS,ME0094847,83,GW,27,0,3,0.0013,,2,64,C,44.3048,-69.0824,0,,,,10,0,true,0
04853,North Haven,ME,NORTH HAVEN WATER DEPARTMENT,ME0091130,740,SW,4,0,1,0.0035,1.4,2,80,B,44.1436,-68.8667,0,,,,0,0,false,0
04854,Owls Head,ME,ELLIOTT APARTMENTS,ME0092552,55,GW,69,0,44,0.0016,,2,64,C,44.0732,-69.0894,0,,,,10,0,true,0
04855,Port Clyde,ME,PORT CLYDE WATER DISTRICT,ME0091290,330,GW,8,0,3,0.003,,2,75,B,43.9273,-69.2528,0,,,,10,0,true,0
04856,Rockport,ME,HADLEYS LAKE APARTMENTS,ME0092296,45,GW,12,10,6,0.0018,,2,58,C,44.1888,-69.0901,1,Barium,,,10,5,true,0
04858,South Thomaston,ME,FOUR WINDS HOMEOWNERS ASSN,ME0092371,43,GW,0,0,0,0.003,,2,83,B,44.0378,-69.1359,0,,,,0,0,false,0
04861,Thomaston,ME,MOUNTAINSIDE MOBILE HOME PARK,ME0002346,130,GW,3,1,0,0.002,,1,69,C,44.0846,-69.1888,1,Consumer Confidence Report Rule,,,10,1,true,0
04862,Union,ME,MAINE WATER COMPANY UNION DIVISION,ME0091537,238,GW,4,1,0,0.0005,,2,82,B,44.2619,-69.2771,1,Stage 1 DBP Rule,,,9,1,true,0
04863,Vinalhaven,ME,VINALHAVEN WATER DISTRICT,ME0091550,1053,SW,24,19,20,0.0021,,2,58,C,44.0397,-68.8368,1,Haloacetic Acids (HAA5),,,10,7,true,0
04864,Warren,ME,MAINE WATER COMPANY WARREN DIVISION,ME0091565,815,GW,0,0,0,0.0011,,2,83,B,44.1271,-69.2479,0,,,,0,0,false,0
04901,Waterville,ME,KENNEBEC WATER DISTRICT,ME0090750,22060,SW,105,10,28,0.00187,1.5,1,38,F,44.5543,-69.6178,4,"Haloacetic Acids (HAA5);Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);E. coli",,,10,13,true,0
04903,Waterville,ME,KENNEBEC WATER DISTRICT,ME0090750,22060,SW,105,10,28,0.00187,1.5,1,39,F,44.5492,-69.7132,4,"Haloacetic Acids (HAA5);Consumer Confidence Report Rule;Total Trihalomethanes (TTHM);E. coli",,,10,13,true,0
04911,Anson,ME,STARKS WATER DISTRICT,ME0091500,45,GW,4,0,0,0.0056,,1,62,C,44.7831,-69.9309,0,,,,10,0,true,0
04915,Belfast,ME,BELFAST WATER DISTRICT,ME0090140,5698,GW,36,4,3,0.00296,,2,74,B,44.4354,-69.0148,1,Consumer Confidence Report Rule,,,10,2,true,0
04920,Bingham,ME,MOSCOW WATER DISTRICT,ME0091050,313,GW,22,0,0,0.0017,,1,59,C,45.0682,-69.8857,0,,,,10,0,true,0
04921,Brooks,ME,MOOSEHEAD TRAIL VILLAGE,ME0091850,60,GW,1,0,0,0.0027,,2,83,B,44.5678,-69.1404,0,,,,3,0,true,0
04922,Burnham,ME,SHERWOOD FOREST MHP,ME0015106,68,GW,8,0,2,0.0067,,1,59,C,44.6848,-69.38,0,,,,10,0,true,0
04924,Canaan,ME,RIVERSIDE TERRACE,ME0003017,350,GW,1,0,0,0.0034,,1,66,C,44.745,-69.5498,0,,,,3,0,true,0
04927,Clinton,ME,CLINTON WATER DISTRICT,ME0090350,1013,GW,2,0,0,0.0005,,1,69,C,44.644,-69.5284,0,,,,7,0,true,0
04928,Corinna,ME,MAPLE RIDGE MOBILE HOME PARK,ME0095340,110,GW,2,0,0,0.0062,,1,66,C,44.926,-69.2323,0,,,,10,0,true,0
04930,Dexter,ME,DEXTER UTILITY  DISTRICT,ME0090440,2338,SW,1,0,0,0.0038,,1,70,B,45.0203,-69.2797,0,,,,8,0,true,0
04937,Fairfield,ME,TIMBERLINE VILLAGE,ME0095610,95,GW,83,0,24,0.006,,1,49,D,44.6463,-69.6802,0,,,,10,2,true,0
04938,Farmington,ME,FARMINGTON VILLAGE CORP WATER DEPT,ME0090540,4050,GW,2,0,0,0.00842,,1,55,C,44.6653,-70.1329,0,,,,9,0,true,0
04940,Farmington Falls,ME,FARMINGTON FALLS STD WATER DIST,ME0090530,225,GW,4,0,1,0.0064,,1,64,C,44.6226,-70.0752,0,,,,10,0,true,0
04943,Hartland,ME,MAINE WATER COMPANY HARTLAND DIVISION,ME0090680,910,GW,0,0,0,0.0016,,1,70,B,44.8782,-69.4718,0,,,,0,0,false,0
04944,Hinckley,ME,GOOD WILL HOME ASSOCIATION,ME0000225,72,GW,5,0,1,0.0069,,1,56,C,44.6847,-69.6425,0,,,,10,0,true,0
04945,Jackman,ME,JACKMAN UTILITY DISTRICT,ME0090730,1125,SW,4,4,0,0.0056,,1,65,C,45.6351,-70.2492,2,"Haloacetic Acids (HAA5);Total Trihalomethanes (TTHM)",,,10,5,true,0
04947,Kingfield,ME,KINGFIELD WATER DISTRICT,ME0090780,950,GW,12,0,4,0.0019,,1,53,D,44.9854,-70.1832,0,,,,10,0,true,0
04949,Liberty,ME,LAKE ST GEORGE APARTMENTS,ME0092299,45,GW,1,0,0,0.0019,,2,83,B,44.3741,-69.3306,0,,,,3,0,true,0
04952,Morrill,ME,MORRILL VILLAGE WATER DISTRICT,ME0091040,143,GW,5,0,0,0.00067,,2,81,B,44.4107,-69.1471,0,,,,6,0,true,0
04953,Newport,ME,NEWPORT WATER DISTRICT,ME0091100,1900,SW,6,1,0,0.0019,,1,65,C,44.8393,-69.2675,1,Consumer Confidence Report Rule,,,10,1,true,0
04954,New Portland,ME,NEW PORTLAND WATER DISTRICT,ME0091090,120,GW,3,0,0,0.004,,1,65,C,44.8842,-70.0967,0,,,,6,0,true,0
04955,New Sharon,ME,NEW SHARON WATER DISTRICT,ME0091080,245,GW,3,0,0,0.00056,,1,69,C,44.6458,-70.0139,0,,,,9,0,true,0
04957,Norridgewock,ME,NORRIDGEWOCK WATER DISTRICT,ME0091110,1055,GW,0,0,0,0.0031,,1,65,C,44.6899,-69.8306,0,,,,4,0,true,0
04961,New Portland,ME,NEW PORTLAND WATER DISTRICT,ME0091090,120,GW,3,0,0,0.004,,1,69,C,44.9251,-70.0231,0,,,,6,0,true,0
04963,Oakland,ME,MAINE WATER COMPANY OAKLAND DIVISION,ME0091190,2873,SW,6,0,0,0.0035,,1,67,C,44.5173,-69.7401,0,,,,2,0,true,0
04964,Oquossoc,ME,OQUOSSOC STANDARD WATER SYSTEM,ME0092361,88,GW,0,0,0,0.0011,,1,66,C,44.9664,-70.7737,0,,,,0,0,false,0
04965,Palmyra,ME,PLEASANT ACRES ESTATES,ME0005693,193,GW,2,0,0,0.002,,1,65,C,44.8576,-69.3811,0,,,,4,0,true,0
04966,Phillips,ME,MT BLUE STANDARD WATER DISTRICT,ME0091260,650,GW,0,0,0,0.0016,,1,70,B,44.8375,-70.3601,0,,,,6,0,true,0
04967,Pittsfield,ME,PITTSFIELD WATER DEPT,ME0091280,3228,GW,8,7,5,0.00098,,1,43,D,44.7871,-69.4022,1,Haloacetic Acids (HAA5),,,10,2,true,0
04969,Plymouth,ME,PLYMOUTH WATER DISTRICT,ME0092270,150,GW,2,0,1,0.001,,1,64,C,44.7699,-69.2266,0,,,,10,0,true,0
04970,Rangeley,ME,RANGELEY WATER DISTRICT,ME0091330,1378,GW,0,0,0,0.0026,,1,70,B,44.9631,-70.6658,0,,,,0,0,false,0
04974,Searsport,ME,SEARSPORT WATER DISTRICT,ME0091440,2763,GW,0,0,0,0.0011,,2,83,B,44.4877,-68.9311,0,,,,6,0,true,0
04976,Skowhegan,ME,MAINE WATER COMPANY SKOWHEGAN DIVISION,ME0091450,6105,SW,11,0,1,0.004,,1,58,C,44.7772,-69.6976,0,,,,10,0,true,0
04979,Solon,ME,SOLON WATER DISTRICT,ME0091460,475,GW,1,0,0,0.009,,1,53,D,44.9676,-69.833,0,,,,6,0,true,0
04981,Stockton Springs,ME,THE SANDY POINT WATER COMPANY,ME0091400,98,GW,0,0,0,0.008,,2,76,B,44.5141,-68.856,0,,,,0,0,false,0
04982,Stratton,ME,EUSTIS WATER DEPARTMENT,ME0091520,475,GW,0,0,0,0.0014,,1,70,B,45.1116,-70.423,0,,,,0,0,false,0
04983,Strong,ME,STRONG WATER DISTRICT,ME0091530,500,GW,0,0,0,0.003,,1,70,B,44.8224,-70.2221,0,,,,0,0,false,0
04988,Unity,ME,UNITY BY THE STREAM LLC,ME0095570,88,GW,56,31,20,0.004,,2,58,C,44.6007,-69.3328,1,Barium,,,10,11,true,0
04989,Vassalboro,ME,EAST VASSALBORO WATER COMPANY LLC,ME0090500,205,GW,7,0,1,0.001,,1,61,C,44.4405,-69.6519,0,,,,10,0,true,0
05001,White River Junction,VT,CHAMBERS MOBILE HOME VILLAGE,VT0020796,150,GW,140,1,37,0.0011,,2,74,B,43.6722,-72.3813,1,Stage 2 DBP Rule,,,10,1,true,0
05009,White River Junction,VT,CHAMBERS MOBILE HOME VILLAGE,VT0020796,150,GW,140,1,37,0.0011,,2,78,B,43.649,-72.3193,1,Stage 2 DBP Rule,,,10,1,true,0
05030,Ascutney,VT,ASCUTNEY FIRE DISTRICT #2,VT0005339,485,GW,13,0,2,0.0008,,2,74,B,43.4107,-72.4298,0,,,,10,0,true,0
05031,Barnard,VT,SONNENBERG WATER SYSTEM,VT0005314,50,GW,0,0,0,0.0011,,2,83,B,43.7287,-72.619,0,,,,0,0,false,0
05032,Bethel,VT,BETHEL WATER DEPT,VT0005315,1929,GW,2,0,0,0.0025,,2,77,B,43.8195,-72.6528,0,,,,3,0,true,0
05033,Bradford,VT,BRADFORD VILLAGE WATER SYSTEM,VT0005170,1512,GW,0,0,0,0.0085,,2,69,C,44.0006,-72.1406,0,,,,0,0,false,0
05034,Bridgewater,VT,BRIDGEWATER MILL,VT0005419,108,GW,2,1,2,0.0023,,2,79,B,43.5804,-72.6467,1,Stage 2 DBP Rule,,,3,1,true,0
05037,Brownsville,VT,WEST WINDSOR MOUNTAIN WATER SYSTEM,VT0005599,750,GW,0,0,0,0.0027,,2,83,B,43.4646,-72.4944,0,,,,0,0,false,0
05038,Chelsea,VT,CHELSEA WATER SYSTEM,VT0005638,450,GW,0,0,0,0.0056,,2,77,B,44.0039,-72.4793,0,,,,0,0,false,0
05043,East Thetford,VT,EAST THETFORD WATER CO,VT0005184,250,GW,6,1,1,0.0066,1.5,2,78,B,43.8073,-72.2147,1,Stage 1 DBP Rule,,,10,1,true,0
05045,Fairlee,VT,FAIRLEE TOWN WATER,VT0005174,967,GW,0,0,0,,,2,72,B,43.901,-72.1902,0,,,,0,0,false,0
05047,Hartford,VT,HARTFORD WATER DEPT,VT0005319,7600,GW,144,1,39,0.0024,,2,79,B,43.6721,-72.3555,1,Stage 2 DBP Rule,,,10,0,true,0
05048,Hartland,VT,NORTH HARTLAND COOP WATER SYSTEM INC,VT0005322,262,GW,5,0,1,0.001,,2,79,B,43.5708,-72.4131,0,,,,10,0,true,0
05051,Newbury,VT,WELLS RIVER WATER SYSTEM,VT0005176,490,GW,1,0,0,0.004,,2,83,B,44.0683,-72.1187,0,,,,7,0,true,0
05052,North Hartland,VT,NORTH HARTLAND COOP WATER SYSTEM INC,VT0005322,262,GW,4,0,1,0.001,,2,80,B,43.5967,-72.3526,0,,,,10,0,true,0
05055,Norwich,VT,NORWICH FIRE DISTRICT 1,VT0005326,870,GW,1,0,0,0.0018,,2,83,B,43.7404,-72.3016,0,,,,4,0,true,0
05056,Plymouth,VT,LEDGES SYSTEM 1,VT0005598,252,GW,11,1,3,0.0143,,2,51,D,43.4987,-72.7107,1,Stage 2 DBP Rule,,,10,1,true,0
05060,Randolph,VT,RANDOLPH VILLAGE,VT0005179,2700,GW,12,1,6,0.0015,,2,79,B,43.9444,-72.6726,1,Stage 2 DBP Rule,,,10,1,true,0
05061,Randolph Center,VT,RANDOLPH CENTER WATER SYSTEM,VT0005177,1138,GW,3,0,0,0.0015,,2,82,B,43.9379,-72.597,0,,,,9,0,true,0
05068,South Royalton,VT,ROYALTON FIRE DISTRICT 1,VT0005330,1500,SW,9,1,3,0.0065,,2,73,B,43.8089,-72.5232,1,Stage 2 DBP Rule,,,10,1,true,0
05074,Thetford,VT,EAST THETFORD WATER CO,VT0005184,250,GW,18,1,7,0.0066,1.5,2,77,B,43.996,-72.4114,1,Stage 1 DBP Rule,,,10,1,true,0
05081,Wells River,VT,WELLS RIVER WATER SYSTEM,VT0005176,490,GW,1,0,0,,,2,70,B,44.1524,-72.053,0,,,,5,0,true,0
05083,West Fairlee,VT,WEST FAIRLEE MHP,VT0005353,50,GW,0,0,0,0.001,,2,83,B,43.9189,-72.2681,0,,,,0,0,false,0
05084,West Hartford,VT,CHELSEA ELDERLY HOUSING,VT0005581,68,GW,0,0,0,0.0026,,2,83,B,43.7123,-72.4176,0,,,,0,0,false,0
05088,Wilder,VT,WEST FAIRLEE MHP,VT0005353,50,GW,0,0,0,0.001,,2,83,B,43.6735,-72.312,0,,,,0,0,false,0
05089,Windsor,VT,WINDSOR WATER DEPT,VT0005341,2350,GW,11,0,2,0.003,,2,70,B,43.476,-72.411,0,,,,10,0,true,0
05091,Woodstock,VT,TOWN OF WOODSTOCK WATER DEPARTMENT,VT0005343,2473,GW,5,0,2,0.019,,2,43,D,43.6248,-72.5385,0,,,,10,0,true,0
05101,Bellows Falls,VT,BELLOWS FALLS WATER DEPT,VT0005298,4000,SW,0,0,0,0.0018,,2,83,B,43.1482,-72.4664,0,,,,0,0,false,0
05142,Cavendish,VT,CAVENDISH TOWN WATER SYSTEM,VT0005317,950,GW,4,0,0,0.002,,2,76,B,43.3766,-72.6092,0,,,,10,0,true,0
05143,Chester,VT,CHESTER WATER DEPT,VT0005318,3200,GW,12,0,3,0.0025,,2,63,C,43.2831,-72.6031,0,,,,10,0,true,0
05148,Londonderry,VT,MAGIC VILLAGE WATER COOP,VT0005294,308,GW,12,2,4,0.0012,,2,73,B,43.2281,-72.788,2,"Consumer Confidence Report Rule;Stage 2 DBP Rule",,,10,2,true,0
05149,Ludlow,VT,LUDLOW VILLAGE WATER DEPT,VT0005323,2818,GW,18,0,8,0.0016,1.8,2,59,C,43.3929,-72.7002,0,,,,10,0,true,0
05152,Peru,VT,BROMLEY WATER COMPANY,VT0005024,4300,GW,0,0,0,,,2,75,B,43.2565,-72.8868,0,,,,0,0,false,0
05154,Saxtons River,VT,VERMONT ACADEMY,VT0005303,305,GW,6,0,2,0.0006,,2,77,B,43.1379,-72.5098,0,,,,7,0,true,0
05155,South Londonderry,VT,MAGIC VILLAGE WATER COOP,VT0005294,308,GW,6,0,0,0.0012,,2,75,B,43.1699,-72.8515,0,,,,10,0,true,0
05156,Springfield,VT,SPRINGFIELD WATER DEPT,VT0005333,9800,GW,0,0,0,0.002,,2,83,B,43.3034,-72.4778,0,,,,0,0,false,0
05158,Westminster,VT,NEW ENGLAND KURN HATTIN HOMES,VT0005452,200,GW,14,1,4,0.019,2.4,2,49,D,43.0826,-72.4749,1,Stage 1 DBP Rule,,,10,1,true,0
05201,Bennington,VT,BENNINGTON WATER DEPT,VT0005016,13250,SW,31,0,1,0.0132,,2,44,D,42.8827,-73.1923,0,,,,10,0,true,0
05250,Arlington,VT,ARLINGTON WATER DEPT,VT0005013,1250,GW,0,0,0,0.0022,,2,78,B,43.0857,-73.1594,0,,,,0,0,false,0
05251,Dorset,VT,DORSET FIRE DISTRICT 1,VT0005020,530,GW,0,0,0,0.0021,,2,83,B,43.2636,-73.0766,0,,,,2,1,true,0
05253,East Dorset,VT,EAST DORSET FIRE DISTRICT 1,VT0005021,192,GW,0,0,0,0.0126,,2,64,C,43.237,-73.0081,0,,,,0,0,false,0
05254,Manchester,VT,MANCHESTER WATER DEPT,VT0005022,4140,GW,5,1,0,0.0044,1.8,2,82,B,43.1637,-73.0723,1,Stage 2 DBP Rule,,,10,2,true,0
05255,Manchester Center,VT,BROMLEY WATER COMPANY,VT0005024,4300,GW,7,3,3,0.0044,,2,72,B,43.1693,-73.0474,2,"Stage 2 DBP Rule;Consumer Confidence Report Rule",,,10,3,true,0
05261,Pownal,VT,POWNAL FIRE DISTRICT 2,VT0020734,682,GW,4,0,2,0.0013,1.4,2,78,B,42.788,-73.2162,0,,,,10,1,true,0
05262,Shaftsbury,VT,SHAFTSBURY WATER SYSTEM,VT0005469,950,SW,3,0,0,0.003,,2,82,B,42.9614,-73.2166,0,,,,4,0,true,0
05301,Brattleboro,VT,BRATTLEBORO WATER DEPT,VT0005290,12200,SW,0,0,0,0.0013,,2,78,B,42.8574,-72.5933,0,,,,10,0,true,0
05302,Brattleboro,VT,BRATTLEBORO WATER DEPT,VT0005290,12200,SW,0,0,0,0.0013,,2,83,B,42.8509,-72.5579,0,,,,10,0,true,0
05303,Brattleboro,VT,BRATTLEBORO WATER DEPT,VT0005290,12200,SW,0,0,0,0.0013,,2,78,B,42.8509,-72.5579,0,,,,10,0,true,0
05304,Brattleboro,VT,BRATTLEBORO WATER DEPT,VT0005290,12200,SW,0,0,0,0.0013,,2,83,B,42.8509,-72.5579,0,,,,10,0,true,0
05340,Bondville,VT,OKEMO TRAILSIDE CONDOMINIUM,VT0005325,540,GW,14,0,8,0.0238,,2,44,D,43.1618,-72.9128,0,,,,10,0,true,0
05343,Jamaica,VT,BEAR CREEK CONDOMINIUM,VT0005563,116,GW,1,0,0,0.001,,2,78,B,43.1042,-72.7944,0,,,,3,0,true,0
05346,Putney,VT,PUTNEY WATER SYSTEM,VT0020934,1300,GW,0,0,0,0.0026,,2,83,B,43.0356,-72.5123,0,,,,0,0,false,0
05350,Readsboro,VT,READSBORO TOWN OF,VT0005028,375,SW,0,0,0,0.0017,,2,83,B,42.7837,-72.9609,0,,,,0,0,false,0
05353,Townshend,VT,VALLEY CARES INC,VT0021029,92,GW,4,0,0,0.003,,2,81,B,43.0622,-72.6687,0,,,,7,0,true,0
05354,Vernon,VT,VERNON GREEN NURSING HOME,VT0005532,96,GW,69,20,27,0.0022,1.39,2,58,C,42.7565,-72.5115,1,Combined Radium,,,10,8,true,0
05356,West Dover,VT,TIMBER CREEK COA INC,VT0005615,1116,GW,15,0,6,0.015,1.5,2,39,F,42.9535,-72.8687,0,,,,10,0,true,0
05361,Whitingham,VT,CHIMNEY HILL,VT0005312,2594,GW,339,0,11,0.0076,,2,63,C,42.7892,-72.8851,0,,,,10,0,true,0
05363,Wilmington,VT,CHIMNEY HILL,VT0005312,2594,GW,345,0,12,0.0076,,2,58,C,42.8812,-72.8613,0,,,,10,0,true,0
05401,Burlington,VT,BURLINGTON DEPT PUBLIC WORKS WATER DIV,VT0005053,42000,SW,6,0,4,0.0014,,3,86,A,44.484,-73.2199,0,,,,10,0,true,0
05402,Burlington,VT,BURLINGTON DEPT PUBLIC WORKS WATER DIV,VT0005053,42000,SW,6,0,4,0.0014,,3,86,A,44.4421,-73.0825,0,,,,10,0,true,0
05403,South Burlington,VT,SOUTH BURLINGTON CITY WATER SYSTEM,VT0005091,19500,SW,9,0,6,,,3,74,B,44.4513,-73.1796,0,,,,10,0,true,0
05404,Winooski,VT,WINOOSKI WATER DEPT,VT0005102,8500,SW,2,0,2,0.0004,,3,91,A,44.4949,-73.1874,0,,,,0,0,false,0
05405,Burlington,VT,BURLINGTON DEPT PUBLIC WORKS WATER DIV,VT0005053,42000,SW,6,0,4,0.0014,,3,90,A,44.4421,-73.0825,0,,,,10,0,true,0
05406,Burlington,VT,BURLINGTON DEPT PUBLIC WORKS WATER DIV,VT0005053,42000,SW,6,0,4,0.0014,,3,90,A,44.4421,-73.0825,0,,,,10,0,true,0
05407,South Burlington,VT,SOUTH BURLINGTON CITY WATER SYSTEM,VT0005091,19500,SW,9,0,6,,,3,75,B,44.4421,-73.0825,0,,,,10,0,true,0
05408,Burlington,VT,BURLINGTON DEPT PUBLIC WORKS WATER DIV,VT0005053,42000,SW,6,0,4,0.0014,,3,81,B,44.512,-73.2492,0,,,,10,0,true,0
05439,Colchester,VT,COLCHESTER WATER SYSTEM,VT0021810,11299,SW,25,1,5,0.001,,3,98,A,44.4952,-73.1651,1,Barium,,,10,0,true,0
05440,Alburgh,VT,ALBURGH VILLAGE WATER SYSTEM,VT0005136,576,SW,85,1,29,0.0022,1.4,3,91,A,44.6031,-72.9527,1,Stage 2 DBP Rule,,,10,1,true,0
05441,Bakersfield,VT,BAKERSFIELD FIRE DISTRICT 1,VT0005114,446,GW,0,0,0,0.002,,2,83,B,44.7914,-72.7697,0,,,,0,0,false,0
05443,Bristol,VT,BRISTOL WATER DEPT,VT0005002,2103,GW,10,0,4,0.0019,,2,67,C,44.146,-73.0717,0,,,,10,0,true,0
05444,Cambridge,VT,SMUGGLERS NOTCH WATER SYSTEM,VT0005151,2960,SW,8,0,4,0.0049,,2,68,C,44.6222,-72.8812,0,,,,10,0,true,0
