zip,ccr_available,ccr_year,ccr_system_name,ccr_pwsid,ccr_contaminant_count,ccr_violations,ccr_source_type,ccr_lead_90th_ppb,ccr_copper_90th_ppb,ccr_top_contaminants
12301,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12302,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12303,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12304,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12305,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12306,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12307,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12308,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12309,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12325,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12345,True,2024,SCHENECTADY CITY WATER WORKS,NY4600070,1,0,Ground Water,3,,
12801,True,2024,TROY CITY PWS,NY4100050,2,3,Surface Water,4.6,,Trihalomethane (TTHM) (81330 ppb*)
13201,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13202,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13203,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13204,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13205,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13206,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13207,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13208,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13209,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13210,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13211,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13212,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13214,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13215,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13217,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13218,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13219,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13220,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13221,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13224,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13225,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13235,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13244,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13250,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13251,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13252,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13261,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13290,True,2024,OCWA,NY3304336,0,0,Surface Water and Ground Water,,,
13501,True,2024,MVWA - MOHAWK VALLEY WATER AUTHORITY,NY3202411,2,5,Surface Water,12,,Lead (12 ppb); Trihalomethane (TTHM) (81 ppb*)
13502,True,2024,MVWA - MOHAWK VALLEY WATER AUTHORITY,NY3202411,2,5,Surface Water,12,,Lead (12 ppb); Trihalomethane (TTHM) (81 ppb*)
13503,True,2024,MVWA - MOHAWK VALLEY WATER AUTHORITY,NY3202411,2,5,Surface Water,12,,Lead (12 ppb); Trihalomethane (TTHM) (81 ppb*)
13504,True,2024,MVWA - MOHAWK VALLEY WATER AUTHORITY,NY3202411,2,5,Surface Water,12,,Lead (12 ppb); Trihalomethane (TTHM) (81 ppb*)
13505,True,2024,MVWA - MOHAWK VALLEY WATER AUTHORITY,NY3202411,2,5,Surface Water,12,,Lead (12 ppb); Trihalomethane (TTHM) (81 ppb*)
13599,True,2024,MVWA - MOHAWK VALLEY WATER AUTHORITY,NY3202411,2,5,Surface Water,12,,Lead (12 ppb); Trihalomethane (TTHM) (81 ppb*)
13760,True,2024,ENDICOTT MUNICIPAL WATER WORKS,NY0301665,1,1,Ground Water,4,,
13761,True,2024,ENDICOTT MUNICIPAL WATER WORKS,NY0301665,1,1,Ground Water,4,,
13763,True,2024,ENDICOTT MUNICIPAL WATER WORKS,NY0301665,1,1,Ground Water,4,,
13901,True,2024,"BINGHAMTON, CITY OF",NY0301651,1,0,Surface Water,3,,
13902,True,2024,"BINGHAMTON, CITY OF",NY0301651,1,0,Surface Water,3,,
13903,True,2024,"BINGHAMTON, CITY OF",NY0301651,1,0,Surface Water,3,,
13904,True,2024,"BINGHAMTON, CITY OF",NY0301651,1,0,Surface Water,3,,
13905,True,2024,"BINGHAMTON, CITY OF",NY0301651,1,0,Surface Water,3,,
14150,True,2024,"TONAWANDA, TOWN WATER DEPT.",NY1404556,1,0,Surface Water,2.1,,
14151,True,2024,"TONAWANDA, TOWN WATER DEPT.",NY1404556,1,0,Surface Water,2.1,,
14201,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14202,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14203,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14204,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14205,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14206,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14207,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14208,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14209,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14210,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14211,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14212,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14213,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14214,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14215,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14216,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14217,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14218,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14219,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14220,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14221,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14222,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14223,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14224,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14225,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14226,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14227,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14228,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14231,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14233,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14240,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14241,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14260,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14261,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14263,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14264,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14265,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14267,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14269,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14270,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14272,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14273,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14276,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14280,True,2024,ECWA DIRECT,NY1400443,4,1,Surface Water and Ground Water,,,Nitrate (23 ppm*); Turbidity (0.96 NTU)
14301,True,2024,NIAGARA FALLS WATER BOARD,NY3100568,1,0,Surface Water,5.9,,
14302,True,2024,NIAGARA FALLS WATER BOARD,NY3100568,1,0,Surface Water,5.9,,
14303,True,2024,NIAGARA FALLS WATER BOARD,NY3100568,1,0,Surface Water,5.9,,
14304,True,2024,NIAGARA FALLS WATER BOARD,NY3100568,1,0,Surface Water,5.9,,
14305,True,2024,NIAGARA FALLS WATER BOARD,NY3100568,1,0,Surface Water,5.9,,
14602,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14603,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14604,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14605,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14606,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14607,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14608,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14609,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14610,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14611,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14612,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14613,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14614,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14615,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14616,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14617,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14618,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14619,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14620,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14621,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14622,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14623,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14624,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14625,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14626,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14627,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14638,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14639,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14642,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14643,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14644,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14645,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14646,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14647,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14649,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14650,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14651,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14652,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14653,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14664,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14673,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14683,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14692,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14694,True,2024,MCWA,NY2701047,4,4,Surface Water and Ground Water,,,Barium (22 ppm*); Turbidity (5 NTU*); Gross Alpha (150 pCi/L*); Combined Radium (50 pCi/L*)
14701,True,2024,JAMESTOWN BPU,NY0600366,1,0,Ground Water,3.1,,
14702,True,2024,JAMESTOWN BPU,NY0600366,1,0,Ground Water,3.1,,
14901,True,2024,ELMIRA WATER BOARD,NY0701008,0,0,Surface Water,,,
14902,True,2024,ELMIRA WATER BOARD,NY0701008,0,0,Surface Water,,,
14903,True,2024,ELMIRA WATER BOARD,NY0701008,0,0,Surface Water,,,
14904,True,2024,ELMIRA WATER BOARD,NY0701008,0,0,Surface Water,,,
14905,True,2024,ELMIRA WATER BOARD,NY0701008,0,0,Surface Water,,,
14925,True,2024,ELMIRA WATER BOARD,NY0701008,0,0,Surface Water,,,
15010,True,2024,BEAVER FALLS MUNI AUTH,PA5040012,1,0,Surface Water,1.3,,
15068,True,2024,NEW KENSINGTON MUNI AUTH,PA5650070,0,0,Surface Water,,,
15069,True,2024,NEW KENSINGTON MUNI AUTH,PA5650070,0,0,Surface Water,,,
15101,True,2024,HAMPTON SHALER WATER AUTHORITY,PA5020019,1,0,Surface Water (Purchased),1.26,,
15146,True,2024,MONROEVILLE MUNICIPAL AUTH,PA5020027,1,3,Surface Water (Purchased),,,Haloacetic Acid HAA5 (61 ppb*)
15201,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15202,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15203,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15204,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15205,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15206,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15207,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15208,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15209,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15210,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15211,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15212,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15213,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15214,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15215,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15216,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15217,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15218,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15219,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15220,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15221,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15222,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15223,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15224,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15225,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15226,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15227,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
15228,True,2024,PITTSBURGH WATER & SEWER AUTH,PA5020038,10,0,,3.35,0.114,Trihalomethane (TTHM) (53.747 ppb*)
